fecha,valor,completo_mediciones,completo_umbral
2024/11/18,0.10,99.7,100.0
2024/11/19,0.60,99.7,100.0
2024/11/20,0.00,100.0,100.0
2024/11/21,2.90,100.0,100.0
2024/11/22,0.00,99.7,100.0
2024/11/23,0.00,100.0,100.0
2024/11/24,0.00,100.0,100.0
2024/11/25,0.00,100.0,100.0
2024/11/26,0.10,100.0,100.0
2024/11/27,2.20,100.0,100.0
2024/11/28,1.60,100.0,100.0
2024/11/29,0.00,100.0,100.0
2024/11/30,0.00,100.0,100.0
2024/12/01,0.00,99.7,100.0
2024/12/02,5.60,99.7,100.0
2024/12/03,11.10,100.0,100.0
2024/12/04,33.60,100.0,100.0
2024/12/05,10.10,100.0,100.0
2024/12/06,7.10,100.0,100.0
2024/12/07,15.30,100.0,100.0
2024/12/08,6.80,100.0,100.0
2024/12/09,0.00,100.0,100.0
2024/12/10,0.00,99.7,100.0
2024/12/11,0.00,100.0,100.0
2024/12/12,3.40,100.0,100.0
2024/12/13,42.50,99.7,100.0
2024/12/14,15.60,100.0,100.0
2024/12/15,9.30,99.7,100.0
2024/12/16,0.00,99.7,100.0
2024/12/17,0.00,100.0,100.0
2024/12/18,0.00,99.7,100.0
2024/12/19,0.00,100.0,100.0
2024/12/20,0.00,98.6,100.0
2024/12/21,0.00,99.7,100.0
2024/12/22,20.90,99.7,100.0
2024/12/23,1.80,99.3,100.0
2024/12/24,1.00,100.0,100.0
2024/12/25,1.90,99.7,100.0
2024/12/26,0.50,99.7,100.0
2024/12/27,17.60,100.0,100.0
2024/12/28,8.60,99.7,100.0
2024/12/29,15.30,98.3,100.0
2024/12/30,27.10,99.7,100.0
2024/12/31,13.80,99.7,100.0
2025/01/01,,,
2025/01/02,,,
2025/01/03,,,
2025/01/04,,,
2025/01/05,,,
2025/01/06,,,
2025/01/07,,,
2025/01/08,,,
2025/01/09,,,
2025/01/10,,,
2025/01/11,,,
2025/01/12,,,
2025/01/13,,,
2025/01/14,,,
2025/01/15,,,
2025/01/16,,,
2025/01/17,,,
2025/01/18,,,
2025/01/19,,,
2025/01/20,,,
2025/01/21,,,
2025/01/22,,,
2025/01/23,,,
2025/01/24,,,
2025/01/25,,,
2025/01/26,,,
2025/01/27,,,
2025/01/28,,,
2025/01/29,,,
2025/01/30,,,
2025/01/31,,,
2025/02/01,,,
2025/02/02,,,
2025/02/03,,,
2025/02/04,,,
2025/02/05,,,
2025/02/06,,,
2025/02/07,,,
2025/02/08,,,
2025/02/09,,,
2025/02/10,,,
2025/02/11,,,
2025/02/12,,,
2025/02/13,,,
2025/02/14,,,
2025/02/15,,,
2025/02/16,,,
2025/02/17,,,
2025/02/18,,,
2025/02/19,,,
2025/02/20,,,
2025/02/21,,,
2025/02/22,,,
2025/02/23,,,
2025/02/24,,,
2025/02/25,,,
2025/02/26,,,
2025/02/27,,,
2025/02/28,,,
2025/03/01,,,
2025/03/02,,,
2025/03/03,,,
2025/03/04,,,
2025/03/05,,,
2025/03/06,,,
2025/03/07,,,
2025/03/08,,,
2025/03/09,,,
2025/03/10,,,
2025/03/11,,,
2025/03/12,,,
2025/03/13,,,
2025/03/14,,,
2025/03/15,,,
2025/03/16,,,
2025/03/17,,,
2025/03/18,,,
2025/03/19,,,
2025/03/20,,,
2025/03/21,,,
2025/03/22,,,
2025/03/23,,,
2025/03/24,,,
2025/03/25,,,
2025/03/26,,,
2025/03/27,,,
2025/03/28,,,
2025/03/29,,,
2025/03/30,,,
2025/03/31,,,
2025/04/01,,,
2025/04/02,,,
2025/04/03,,,
2025/04/04,,,
2025/04/05,,,
2025/04/06,,,
2025/04/07,,,
2025/04/08,,,
2025/04/09,,,
2025/04/10,,,
2025/04/11,,,
2025/04/12,,,
2025/04/13,,,
2025/04/14,,,
2025/04/15,,,
2025/04/16,,,
2025/04/17,,,
2025/04/18,,,
2025/04/19,,,
2025/04/20,,,
2025/04/21,,,
2025/04/22,,,
2025/04/23,,,
2025/04/24,,,
2025/04/25,,,
2025/04/26,,,
2025/04/27,,,
2025/04/28,,,
2025/04/29,,,
2025/04/30,,,
2025/05/01,,,
2025/05/02,,,
2025/05/03,,,
2025/05/04,,,
2025/05/05,,,
2025/05/06,,,
2025/05/07,,,
2025/05/08,,,
2025/05/09,,,
2025/05/10,,,
2025/05/11,,,
2025/05/12,,,
2025/05/13,,,
2025/05/14,,,
2025/05/15,,,
2025/05/16,,,
2025/05/17,,,
2025/05/18,,,
2025/05/19,,,
2025/05/20,,,
2025/05/21,,,
2025/05/22,,,
2025/05/23,,,
2025/05/24,,,
2025/05/25,,,
2025/05/26,,,
2025/05/27,,,
2025/05/28,,,
2025/05/29,,,
2025/05/30,,,
2025/05/31,,,
2025/06/01,,,
2025/06/02,,,
2025/06/03,,,
2025/06/04,,,
2025/06/05,,,
2025/06/06,,,
2025/06/07,,,
2025/06/08,,,
2025/06/09,,,
2025/06/10,,,
2025/06/11,,,
2025/06/12,,,
2025/06/13,,,
2025/06/14,,,
2025/06/15,,,
2025/06/16,,,
2025/06/17,,,
2025/06/18,,,
2025/06/19,,,
2025/06/20,,,
2025/06/21,,,
2025/06/22,,,
2025/06/23,,,
2025/06/24,,,
2025/06/25,,,
2025/06/26,,,
2025/06/27,,,
2025/06/28,,,
2025/06/29,,,
2025/06/30,,,
